date,province,cases,count
2020/2/3,四川,total_confirmed,282
2020/2/3,黑龙江,total_confirmed,155
2020/2/3,北京,total_confirmed,228
2020/2/3,上海,total_confirmed,219
2020/2/3,福建,total_confirmed,194
2020/2/3,河北,total_confirmed,126
2020/2/3,陕西,total_confirmed,142
2020/2/3,广西,total_confirmed,139
2020/2/3,云南,total_confirmed,119
2020/2/3,海南,total_confirmed,80
2020/2/3,贵州,total_confirmed,58
2020/2/3,山西,total_confirmed,74
2020/2/3,辽宁,total_confirmed,77
2020/2/3,天津,total_confirmed,67
2020/2/3,甘肃,total_confirmed,55
2020/2/3,吉林,total_confirmed,42
2020/2/3,内蒙古,total_confirmed,35
2020/2/3,新疆,total_confirmed,29
2020/2/3,宁夏,total_confirmed,34
2020/2/3,香港,total_confirmed,17
2020/2/3,台湾,total_confirmed,10
2020/2/3,青海,total_confirmed,15
2020/2/3,澳门,total_confirmed,10
2020/2/3,西藏,total_confirmed,1
2020/2/3,湖北,total_recoveries,397
2020/2/3,广东,total_recoveries,30
2020/2/3,河南,total_recoveries,27
2020/2/3,浙江,total_recoveries,62
2020/2/3,湖南,total_recoveries,30
2020/2/3,安徽,total_recoveries,20
2020/2/3,江西,total_recoveries,19
2020/2/3,江苏,total_recoveries,12
2020/2/3,重庆,total_recoveries,9
2020/2/3,山东,total_recoveries,11
2020/2/3,四川,total_recoveries,14
2020/2/3,黑龙江,total_recoveries,4
2020/2/3,北京,total_recoveries,23
2020/2/3,上海,total_recoveries,12
2020/2/3,福建,total_recoveries,3
2020/2/3,河北,total_recoveries,4
2020/2/3,陕西,total_recoveries,2
2020/2/3,广西,total_recoveries,10
2020/2/3,云南,total_recoveries,5
2020/2/3,海南,total_recoveries,5
2020/2/3,贵州,total_recoveries,2
2020/2/3,山西,total_recoveries,4
2020/2/3,辽宁,total_recoveries,2
2020/2/3,天津,total_recoveries,1
2020/2/3,甘肃,total_recoveries,3
2020/2/3,吉林,total_recoveries,1
2020/2/3,内蒙古,total_recoveries,1
2020/2/3,新疆,total_recoveries,0
2020/2/3,宁夏,total_recoveries,1
2020/2/3,香港,total_recoveries,0
2020/2/3,台湾,total_recoveries,0
2020/2/3,青海,total_recoveries,0
2020/2/3,澳门,total_recoveries,0
2020/2/3,西藏,total_recoveries,0
2020/2/3,湖北,total_deaths,414
2020/2/3,广东,total_deaths,0
2020/2/3,河南,total_deaths,2
2020/2/3,浙江,total_deaths,0
2020/2/3,湖南,total_deaths,0
2020/2/3,安徽,total_deaths,0
2020/2/3,江西,total_deaths,0
2020/2/3,江苏,total_deaths,0
2020/2/3,重庆,total_deaths,2
2020/2/3,山东,total_deaths,0
2020/2/3,四川,total_deaths,1
2020/2/3,黑龙江,total_deaths,2
2020/2/3,北京,total_deaths,1
2020/2/3,上海,total_deaths,1
2020/2/3,福建,total_deaths,0
2020/2/3,河北,total_deaths,1
2020/2/3,陕西,total_deaths,0
2020/2/3,广西,total_deaths,0
2020/2/3,云南,total_deaths,0
2020/2/3,海南,total_deaths,1
2020/2/3,贵州,total_deaths,0
2020/2/3,山西,total_deaths,0
2020/2/3,辽宁,total_deaths,0
2020/2/3,天津,total_deaths,0
2020/2/3,甘肃,total_deaths,0
2020/2/3,吉林,total_deaths,0
2020/2/3,内蒙古,total_deaths,0
2020/2/3,新疆,total_deaths,0
2020/2/3,宁夏,total_deaths,0
2020/2/3,香港,total_deaths,1
2020/2/3,台湾,total_deaths,0
2020/2/3,青海,total_deaths,0
2020/2/3,澳门,total_deaths,0
2020/2/3,西藏,total_deaths,0
2020/2/4,湖北,total_confirmed,16678
2020/2/4,广东,total_confirmed,895
2020/2/4,河南,total_confirmed,764
2020/2/4,浙江,total_confirmed,895
2020/2/4,湖南,total_confirmed,661
2020/2/4,安徽,total_confirmed,530
2020/2/4,江西,total_confirmed,548
2020/2/4,江苏,total_confirmed,341
2020/2/4,重庆,total_confirmed,376
2020/2/4,山东,total_confirmed,307
2020/2/4,四川,total_confirmed,301
2020/2/4,黑龙江,total_confirmed,190
2020/2/4,北京,total_confirmed,253
2020/2/4,上海,total_confirmed,243
2020/2/4,福建,total_confirmed,205
2020/2/4,河北,total_confirmed,135
2020/2/4,陕西,total_confirmed,165
2020/2/4,广西,total_confirmed,150
2020/2/4,云南,total_confirmed,124
2020/2/4,海南,total_confirmed,91
2020/2/4,贵州,total_confirmed,64
2020/2/4,山西,total_confirmed,81
2020/2/4,辽宁,total_confirmed,88
2020/2/4,天津,total_confirmed,69
2020/2/4,甘肃,total_confirmed,57
2020/2/4,吉林,total_confirmed,54
2020/2/4,内蒙古,total_confirmed,42
2020/2/4,新疆,total_confirmed,32
2020/2/4,宁夏,total_confirmed,34
2020/2/4,香港,total_confirmed,21
2020/2/4,台湾,total_confirmed,11
2020/2/4,青海,total_confirmed,17
2020/2/4,澳门,total_confirmed,10
2020/2/4,西藏,total_confirmed,1
2020/2/4,湖北,total_recoveries,537
2020/2/4,广东,total_recoveries,49
2020/2/4,河南,total_recoveries,41
2020/2/4,浙江,total_recoveries,68
2020/2/4,湖南,total_recoveries,35
2020/2/4,安徽,total_recoveries,21
2020/2/4,江西,total_recoveries,27
2020/2/4,江苏,total_recoveries,23
2020/2/4,重庆,total_recoveries,15
2020/2/4,山东,total_recoveries,15
2020/2/4,四川,total_recoveries,24
2020/2/4,黑龙江,total_recoveries,7
2020/2/4,北京,total_recoveries,24
2020/2/4,上海,total_recoveries,15
2020/2/4,福建,total_recoveries,11
2020/2/4,河北,total_recoveries,6
2020/2/4,陕西,total_recoveries,6
2020/2/4,广西,total_recoveries,13
2020/2/4,云南,total_recoveries,5
2020/2/4,海南,total_recoveries,5
2020/2/4,贵州,total_recoveries,9
2020/2/4,山西,total_recoveries,4
2020/2/4,辽宁,total_recoveries,4
2020/2/4,天津,total_recoveries,2
2020/2/4,甘肃,total_recoveries,4
2020/2/4,吉林,total_recoveries,2
2020/2/4,内蒙古,total_recoveries,3
2020/2/4,新疆,total_recoveries,0
2020/2/4,宁夏,total_recoveries,1
2020/2/4,香港,total_recoveries,0
2020/2/4,台湾,total_recoveries,0
2020/2/4,青海,total_recoveries,3
2020/2/4,澳门,total_recoveries,0
2020/2/4,西藏,total_recoveries,0
2020/2/4,湖北,total_deaths,479
2020/2/4,广东,total_deaths,0
2020/2/4,河南,total_deaths,2
2020/2/4,浙江,total_deaths,0
2020/2/4,湖南,total_deaths,0
2020/2/4,安徽,total_deaths,0
2020/2/4,江西,total_deaths,0
2020/2/4,江苏,total_deaths,0
2020/2/4,重庆,total_deaths,2
2020/2/4,山东,total_deaths,0
2020/2/4,四川,total_deaths,1
2020/2/4,黑龙江,total_deaths,2
2020/2/4,北京,total_deaths,1
2020/2/4,上海,total_deaths,1
2020/2/4,福建,total_deaths,0
2020/2/4,河北,total_deaths,1
2020/2/4,陕西,total_deaths,0
2020/2/4,广西,total_deaths,0
2020/2/4,云南,total_deaths,0
2020/2/4,海南,total_deaths,1
2020/2/4,贵州,total_deaths,1
2020/2/4,山西,total_deaths,0
2020/2/4,辽宁,total_deaths,0
2020/2/4,天津,total_deaths,1
2020/2/4,甘肃,total_deaths,0
2020/2/4,吉林,total_deaths,0
2020/2/4,内蒙古,total_deaths,0
2020/2/4,新疆,total_deaths,0
2020/2/4,宁夏,total_deaths,0
2020/2/4,香港,total_deaths,1
2020/2/4,台湾,total_deaths,0
2020/2/4,青海,total_deaths,0
2020/2/4,澳门,total_deaths,0
2020/2/4,西藏,total_deaths,0
2020/2/5,湖北,total_confirmed,19665
2020/2/5,广东,total_confirmed,970
2020/2/5,河南,total_confirmed,851
2020/2/5,浙江,total_confirmed,954
2020/2/5,湖南,total_confirmed,711
2020/2/5,安徽,total_confirmed,591
2020/2/5,江西,total_confirmed,600
2020/2/5,江苏,total_confirmed,373
2020/2/5,重庆,total_confirmed,400
2020/2/5,山东,total_confirmed,347
2020/2/5,四川,total_confirmed,321
2020/2/5,黑龙江,total_confirmed,227
2020/2/5,北京,total_confirmed,274
2020/2/5,上海,total_confirmed,257
2020/2/5,福建,total_confirmed,215
2020/2/5,河北,total_confirmed,157
2020/2/5,陕西,total_confirmed,173
2020/2/5,广西,total_confirmed,168
2020/2/5,云南,total_confirmed,133
2020/2/5,海南,total_confirmed,106
2020/2/5,贵州,total_confirmed,71
2020/2/5,山西,total_confirmed,90
2020/2/5,辽宁,total_confirmed,91
2020/2/5,天津,total_confirmed,78
2020/2/5,甘肃,total_confirmed,62
2020/2/5,吉林,total_confirmed,59
2020/2/5,内蒙古,total_confirmed,46
2020/2/5,新疆,total_confirmed,36
2020/2/5,宁夏,total_confirmed,40
2020/2/5,香港,total_confirmed,21
2020/2/5,台湾,total_confirmed,13
2020/2/5,青海,total_confirmed,18
2020/2/5,澳门,total_confirmed,10
2020/2/5,西藏,total_confirmed,1
2020/2/5,湖北,total_recoveries,712
2020/2/5,广东,total_recoveries,69
2020/2/5,河南,total_recoveries,56
2020/2/5,浙江,total_recoveries,94
2020/2/5,湖南,total_recoveries,79
2020/2/5,安徽,total_recoveries,32
2020/2/5,江西,total_recoveries,37
2020/2/5,江苏,total_recoveries,34
2020/2/5,重庆,total_recoveries,15
2020/2/5,山东,total_recoveries,27
2020/2/5,四川,total_recoveries,31
2020/2/5,黑龙江,total_recoveries,8
2020/2/5,北京,total_recoveries,31
2020/2/5,上海,total_recoveries,25
2020/2/5,福建,total_recoveries,14
2020/2/5,河北,total_recoveries,12
2020/2/5,陕西,total_recoveries,8
2020/2/5,广西,total_recoveries,14
2020/2/5,云南,total_recoveries,7
2020/2/5,海南,total_recoveries,8
2020/2/5,贵州,total_recoveries,6
2020/2/5,山西,total_recoveries,8
2020/2/5,辽宁,total_recoveries,5
2020/2/5,天津,total_recoveries,2
2020/2/5,甘肃,total_recoveries,6
2020/2/5,吉林,total_recoveries,3
2020/2/5,内蒙古,total_recoveries,4
2020/2/5,新疆,total_recoveries,0
2020/2/5,宁夏,total_recoveries,1
2020/2/5,香港,total_recoveries,0
2020/2/5,台湾,total_recoveries,1
2020/2/5,青海,total_recoveries,3
2020/2/5,澳门,total_recoveries,0
2020/2/5,西藏,total_recoveries,0
2020/2/5,湖北,total_deaths,549
2020/2/5,广东,total_deaths,0
2020/2/5,河南,total_deaths,2
2020/2/5,浙江,total_deaths,0
2020/2/5,湖南,total_deaths,0
2020/2/5,安徽,total_deaths,0
2020/2/5,江西,total_deaths,0
2020/2/5,江苏,total_deaths,0
2020/2/5,重庆,total_deaths,2
2020/2/5,山东,total_deaths,0
2020/2/5,四川,total_deaths,1
2020/2/5,黑龙江,total_deaths,3
2020/2/5,北京,total_deaths,1
2020/2/5,上海,total_deaths,1
2020/2/5,福建,total_deaths,0
2020/2/5,河北,total_deaths,1
2020/2/5,陕西,total_deaths,0
2020/2/5,广西,total_deaths,0
2020/2/5,云南,total_deaths,0
2020/2/5,海南,total_deaths,1
2020/2/5,贵州,total_deaths,1
2020/2/5,山西,total_deaths,0
2020/2/5,辽宁,total_deaths,0
2020/2/5,天津,total_deaths,1
2020/2/5,甘肃,total_deaths,0
2020/2/5,吉林,total_deaths,0
2020/2/5,内蒙古,total_deaths,0
2020/2/5,新疆,total_deaths,0
2020/2/5,宁夏,total_deaths,0
2020/2/5,香港,total_deaths,1
2020/2/5,台湾,total_deaths,0
2020/2/5,青海,total_deaths,0
2020/2/5,澳门,total_deaths,0
2020/2/5,西藏,total_deaths,0
2020/2/6,湖北,total_confirmed,22112
2020/2/6,广东,total_confirmed,1034
2020/2/6,河南,total_confirmed,914
2020/2/6,浙江,total_confirmed,1006
2020/2/6,湖南,total_confirmed,772
2020/2/6,安徽,total_confirmed,665
2020/2/6,江西,total_confirmed,661
2020/2/6,江苏,total_confirmed,408
2020/2/6,重庆,total_confirmed,415
2020/2/6,山东,total_confirmed,386
2020/2/6,四川,total_confirmed,344
2020/2/6,黑龙江,total_confirmed,277
2020/2/6,北京,total_confirmed,297
2020/2/6,上海,total_confirmed,277
2020/2/6,福建,total_confirmed,224
2020/2/6,河北,total_confirmed,172
2020/2/6,陕西,total_confirmed,184
2020/2/6,广西,total_confirmed,172
2020/2/6,云南,total_confirmed,136
2020/2/6,海南,total_confirmed,117
2020/2/6,贵州,total_confirmed,81
2020/2/6,山西,total_confirmed,96
2020/2/6,辽宁,total_confirmed,96
2020/2/6,天津,total_confirmed,81
2020/2/6,甘肃,total_confirmed,67
2020/2/6,吉林,total_confirmed,65
2020/2/6,内蒙古,total_confirmed,50
2020/2/6,新疆,total_confirmed,39
2020/2/6,宁夏,total_confirmed,43
2020/2/6,香港,total_confirmed,25
2020/2/6,台湾,total_confirmed,16
2020/2/6,青海,total_confirmed,18
2020/2/6,澳门,total_confirmed,10
2020/2/6,西藏,total_confirmed,1
2020/2/6,湖北,total_recoveries,856
2020/2/6,广东,total_recoveries,88
2020/2/6,河南,total_recoveries,80
2020/2/6,浙江,total_recoveries,123
2020/2/6,湖南,total_recoveries,112
2020/2/6,安徽,total_recoveries,47
2020/2/6,江西,total_recoveries,45
2020/2/6,江苏,total_recoveries,41
2020/2/6,重庆,total_recoveries,31
2020/2/6,山东,total_recoveries,37
2020/2/6,四川,total_recoveries,42
2020/2/6,黑龙江,total_recoveries,12
2020/2/6,北京,total_recoveries,33
2020/2/6,上海,total_recoveries,30
2020/2/6,福建,total_recoveries,16
2020/2/6,河北,total_recoveries,17
2020/2/6,陕西,total_recoveries,17
2020/2/6,广西,total_recoveries,17
2020/2/6,云南,total_recoveries,13
2020/2/6,海南,total_recoveries,10
2020/2/6,贵州,total_recoveries,6
2020/2/6,山西,total_recoveries,15
2020/2/6,辽宁,total_recoveries,7
2020/2/6,天津,total_recoveries,2
2020/2/6,甘肃,total_recoveries,9
2020/2/6,吉林,total_recoveries,4
2020/2/6,内蒙古,total_recoveries,5
2020/2/6,新疆,total_recoveries,0
2020/2/6,宁夏,total_recoveries,5
2020/2/6,香港,total_recoveries,0
2020/2/6,台湾,total_recoveries,1
2020/2/6,青海,total_recoveries,3
2020/2/6,澳门,total_recoveries,1
2020/2/6,西藏,total_recoveries,0
2020/2/6,湖北,total_deaths,618
2020/2/6,广东,total_deaths,1
2020/2/6,河南,total_deaths,3
2020/2/6,浙江,total_deaths,0
2020/2/6,湖南,total_deaths,0
2020/2/6,安徽,total_deaths,0
2020/2/6,江西,total_deaths,0
2020/2/6,江苏,total_deaths,0
2020/2/6,重庆,total_deaths,2
2020/2/6,山东,total_deaths,0
2020/2/6,四川,total_deaths,1
2020/2/6,黑龙江,total_deaths,3
2020/2/6,北京,total_deaths,1
2020/2/6,上海,total_deaths,1
2020/2/6,福建,total_deaths,0
2020/2/6,河北,total_deaths,0
2020/2/6,陕西,total_deaths,0
2020/2/6,广西,total_deaths,0
2020/2/6,云南,total_deaths,0
2020/2/6,海南,total_deaths,2
2020/2/6,贵州,total_deaths,1
2020/2/6,山西,total_deaths,0
2020/2/6,辽宁,total_deaths,0
2020/2/6,天津,total_deaths,1
2020/2/6,甘肃,total_deaths,0
2020/2/6,吉林,total_deaths,1
2020/2/6,内蒙古,total_deaths,0
2020/2/6,新疆,total_deaths,0
2020/2/6,宁夏,total_deaths,0
2020/2/6,香港,total_deaths,1
2020/2/6,台湾,total_deaths,0
2020/2/6,青海,total_deaths,0
2020/2/6,澳门,total_deaths,0
2020/2/6,西藏,total_deaths,0
2020/2/7,湖北,total_confirmed,24953
2020/2/7,广东,total_confirmed,1095
2020/2/7,河南,total_confirmed,981
2020/2/7,浙江,total_confirmed,1048
2020/2/7,湖南,total_confirmed,803
2020/2/7,安徽,total_confirmed,733
2020/2/7,江西,total_confirmed,698
2020/2/7,江苏,total_confirmed,439
2020/2/7,重庆,total_confirmed,428
2020/2/7,山东,total_confirmed,416
2020/2/7,四川,total_confirmed,363
2020/2/7,黑龙江,total_confirmed,295
2020/2/7,北京,total_confirmed,315
2020/2/7,上海,total_confirmed,286
2020/2/7,福建,total_confirmed,239
2020/2/7,河北,total_confirmed,195
2020/2/7,陕西,total_confirmed,195
2020/2/7,广西,total_confirmed,183
2020/2/7,云南,total_confirmed,138
2020/2/7,海南,total_confirmed,124
2020/2/7,贵州,total_confirmed,89
2020/2/7,山西,total_confirmed,104
2020/2/7,辽宁,total_confirmed,105
2020/2/7,天津,total_confirmed,88
2020/2/7,甘肃,total_confirmed,71
2020/2/7,吉林,total_confirmed,69
2020/2/7,内蒙古,total_confirmed,52
2020/2/7,新疆,total_confirmed,42
2020/2/7,宁夏,total_confirmed,45
2020/2/7,香港,total_confirmed,26
2020/2/7,台湾,total_confirmed,17
2020/2/7,青海,total_confirmed,18
2020/2/7,澳门,total_confirmed,10
2020/2/7,西藏,total_confirmed,1
2020/2/7,湖北,total_recoveries,1115
2020/2/7,广东,total_recoveries,112
2020/2/7,河南,total_recoveries,111
2020/2/7,浙江,total_recoveries,175
2020/2/7,湖南,total_recoveries,156
2020/2/7,安徽,total_recoveries,59
2020/2/7,江西,total_recoveries,55
2020/2/7,江苏,total_recoveries,51
2020/2/7,重庆,total_recoveries,39
2020/2/7,山东,total_recoveries,44
2020/2/7,四川,total_recoveries,60
2020/2/7,黑龙江,total_recoveries,13
2020/2/7,北京,total_recoveries,34
2020/2/7,上海,total_recoveries,41
2020/2/7,福建,total_recoveries,24
2020/2/7,河北,total_recoveries,30
2020/2/7,陕西,total_recoveries,20
2020/2/7,广西,total_recoveries,17
2020/2/7,云南,total_recoveries,17
2020/2/7,海南,total_recoveries,14
2020/2/7,贵州,total_recoveries,7
2020/2/7,山西,total_recoveries,20
2020/2/7,辽宁,total_recoveries,8
2020/2/7,天津,total_recoveries,4
2020/2/7,甘肃,total_recoveries,9
2020/2/7,吉林,total_recoveries,4
2020/2/7,内蒙古,total_recoveries,5
2020/2/7,新疆,total_recoveries,0
2020/2/7,宁夏,total_recoveries,15
2020/2/7,香港,total_recoveries,0
2020/2/7,台湾,total_recoveries,1
2020/2/7,青海,total_recoveries,3
2020/2/7,澳门,total_recoveries,1
2020/2/7,西藏,total_recoveries,0
2020/2/7,湖北,total_deaths,699
2020/2/7,广东,total_deaths,1
2020/2/7,河南,total_deaths,4
2020/2/7,浙江,total_deaths,0
2020/2/7,湖南,total_deaths,0
2020/2/7,安徽,total_deaths,0
2020/2/7,江西,total_deaths,0
2020/2/7,江苏,total_deaths,0
2020/2/7,重庆,total_deaths,2
2020/2/7,山东,total_deaths,0
2020/2/7,四川,total_deaths,1
2020/2/7,黑龙江,total_deaths,5
2020/2/7,北京,total_deaths,2
2020/2/7,上海,total_deaths,1
2020/2/7,福建,total_deaths,0
2020/2/7,河北,total_deaths,1
2020/2/7,陕西,total_deaths,0
2020/2/7,广西,total_deaths,0
2020/2/7,云南,total_deaths,0
2020/2/7,海南,total_deaths,2
2020/2/7,贵州,total_deaths,1
2020/2/7,山西,total_deaths,0
2020/2/7,辽宁,total_deaths,0
2020/2/7,天津,total_deaths,1
2020/2/7,甘肃,total_deaths,1
2020/2/7,吉林,total_deaths,1
2020/2/7,内蒙古,total_deaths,0
2020/2/7,新疆,total_deaths,0
2020/2/7,宁夏,total_deaths,0
2020/2/7,香港,total_deaths,1
2020/2/7,台湾,total_deaths,0
2020/2/7,青海,total_deaths,0
2020/2/7,澳门,total_deaths,0
2020/2/7,西藏,total_deaths,0
2020/2/8,湖北,total_confirmed,27100
2020/2/8,广东,total_confirmed,1120
2020/2/8,河南,total_confirmed,1033
2020/2/8,浙江,total_confirmed,1075
2020/2/8,湖南,total_confirmed,838
2020/2/8,安徽,total_confirmed,779
2020/2/8,江西,total_confirmed,740
2020/2/8,江苏,total_confirmed,468
2020/2/8,重庆,total_confirmed,450
2020/2/8,山东,total_confirmed,444
2020/2/8,四川,total_confirmed,386
2020/2/8,黑龙江,total_confirmed,307
2020/2/8,北京,total_confirmed,326
2020/2/8,上海,total_confirmed,293
2020/2/8,福建,total_confirmed,250
2020/2/8,河北,total_confirmed,206
2020/2/8,陕西,total_confirmed,208
2020/2/8,广西,total_confirmed,195
2020/2/8,云南,total_confirmed,141
2020/2/8,海南,total_confirmed,130
2020/2/8,贵州,total_confirmed,99
2020/2/8,山西,total_confirmed,115
2020/2/8,辽宁,total_confirmed,107
2020/2/8,天津,total_confirmed,90
2020/2/8,甘肃,total_confirmed,79
2020/2/8,吉林,total_confirmed,78
2020/2/8,内蒙古,total_confirmed,54
2020/2/8,新疆,total_confirmed,45
2020/2/8,宁夏,total_confirmed,45
2020/2/8,香港,total_confirmed,29
2020/2/8,台湾,total_confirmed,18
2020/2/8,青海,total_confirmed,18
2020/2/8,澳门,total_confirmed,10
2020/2/8,西藏,total_confirmed,1
2020/2/8,湖北,total_recoveries,1439
2020/2/8,广东,total_recoveries,125
2020/2/8,河南,total_recoveries,131
2020/2/8,浙江,total_recoveries,173
2020/2/8,湖南,total_recoveries,159
2020/2/8,安徽,total_recoveries,59
2020/2/8,江西,total_recoveries,72
2020/2/8,江苏,total_recoveries,71
2020/2/8,重庆,total_recoveries,50
2020/2/8,山东,total_recoveries,62
2020/2/8,四川,total_recoveries,71
2020/2/8,黑龙江,total_recoveries,14
2020/2/8,北京,total_recoveries,37
2020/2/8,上海,total_recoveries,44
2020/2/8,福建,total_recoveries,35
2020/2/8,河北,total_recoveries,34
2020/2/8,陕西,total_recoveries,25
2020/2/8,广西,total_recoveries,18
2020/2/8,云南,total_recoveries,18
2020/2/8,海南,total_recoveries,19
2020/2/8,贵州,total_recoveries,7
2020/2/8,山西,total_recoveries,22
2020/2/8,辽宁,total_recoveries,12
2020/2/8,天津,total_recoveries,4
2020/2/8,甘肃,total_recoveries,15
2020/2/8,吉林,total_recoveries,12
2020/2/8,内蒙古,total_recoveries,5
2020/2/8,新疆,total_recoveries,0
2020/2/8,宁夏,total_recoveries,13
2020/2/8,香港,total_recoveries,0
2020/2/8,台湾,total_recoveries,1
2020/2/8,青海,total_recoveries,3
2020/2/8,澳门,total_recoveries,1
2020/2/8,西藏,total_recoveries,0
2020/2/8,湖北,total_deaths,780
2020/2/8,广东,total_deaths,1
2020/2/8,河南,total_deaths,6
2020/2/8,浙江,total_deaths,0
2020/2/8,湖南,total_deaths,1
2020/2/8,安徽,total_deaths,1
2020/2/8,江西,total_deaths,0
2020/2/8,江苏,total_deaths,0
2020/2/8,重庆,total_deaths,2
2020/2/8,山东,total_deaths,1
2020/2/8,四川,total_deaths,1
2020/2/8,黑龙江,total_deaths,6
2020/2/8,北京,total_deaths,2
2020/2/8,上海,total_deaths,1
2020/2/8,福建,total_deaths,0
2020/2/8,河北,total_deaths,2
2020/2/8,陕西,total_deaths,0
2020/2/8,广西,total_deaths,1
2020/2/8,云南,total_deaths,0
2020/2/8,海南,total_deaths,3
2020/2/8,贵州,total_deaths,1
2020/2/8,山西,total_deaths,0
2020/2/8,辽宁,total_deaths,0
2020/2/8,天津,total_deaths,1
2020/2/8,甘肃,total_deaths,1
2020/2/8,吉林,total_deaths,1
2020/2/8,内蒙古,total_deaths,0
2020/2/8,新疆,total_deaths,0
2020/2/8,宁夏,total_deaths,0
2020/2/8,香港,total_deaths,1
2020/2/8,台湾,total_deaths,0
2020/2/8,青海,total_deaths,0
2020/2/8,澳门,total_deaths,0
2020/2/8,西藏,total_deaths,0
2020/2/9,湖北,total_confirmed,29631
2020/2/9,广东,total_confirmed,1159
2020/2/9,河南,total_confirmed,1073
2020/2/9,浙江,total_confirmed,1092
2020/2/9,湖南,total_confirmed,879
2020/2/9,安徽,total_confirmed,830
2020/2/9,江西,total_confirmed,771
2020/2/9,江苏,total_confirmed,492
2020/2/9,重庆,total_confirmed,473
2020/2/9,山东,total_confirmed,466
2020/2/9,四川,total_confirmed,405
2020/2/9,黑龙江,total_confirmed,331
2020/2/9,北京,total_confirmed,337
2020/2/9,上海,total_confirmed,299
2020/2/9,福建,total_confirmed,261
2020/2/9,河北,total_confirmed,218
2020/2/9,陕西,total_confirmed,213
2020/2/9,广西,total_confirmed,210
2020/2/9,云南,total_confirmed,149
2020/2/9,海南,total_confirmed,138
2020/2/9,贵州,total_confirmed,109
2020/2/9,山西,total_confirmed,119
2020/2/9,辽宁,total_confirmed,108
2020/2/9,天津,total_confirmed,94
2020/2/9,甘肃,total_confirmed,83
2020/2/9,吉林,total_confirmed,80
2020/2/9,内蒙古,total_confirmed,58
2020/2/9,新疆,total_confirmed,49
2020/2/9,宁夏,total_confirmed,49
2020/2/9,香港,total_confirmed,38
2020/2/9,台湾,total_confirmed,18
2020/2/9,青海,total_confirmed,10
2020/2/9,澳门,total_confirmed,10
2020/2/9,西藏,total_confirmed,1
2020/2/9,湖北,total_recoveries,1795
2020/2/9,广东,total_recoveries,164
2020/2/9,河南,total_recoveries,169
2020/2/9,浙江,total_recoveries,201
2020/2/9,湖南,total_recoveries,186
2020/2/9,安徽,total_recoveries,73
2020/2/9,江西,total_recoveries,102
2020/2/9,江苏,total_recoveries,80
2020/2/9,重庆,total_recoveries,66
2020/2/9,山东,total_recoveries,66
2020/2/9,四川,total_recoveries,80
2020/2/9,黑龙江,total_recoveries,30
2020/2/9,北京,total_recoveries,44
2020/2/9,上海,total_recoveries,48
2020/2/9,福建,total_recoveries,36
2020/2/9,河北,total_recoveries,41
2020/2/9,陕西,total_recoveries,27
2020/2/9,广西,total_recoveries,18
2020/2/9,云南,total_recoveries,19
2020/2/9,海南,total_recoveries,19
2020/2/9,贵州,total_recoveries,10
2020/2/9,山西,total_recoveries,25
2020/2/9,辽宁,total_recoveries,12
2020/2/9,天津,total_recoveries,8
2020/2/9,甘肃,total_recoveries,17
2020/2/9,吉林,total_recoveries,12
2020/2/9,内蒙古,total_recoveries,5
2020/2/9,新疆,total_recoveries,0
2020/2/9,宁夏,total_recoveries,13
2020/2/9,香港,total_recoveries,0
2020/2/9,台湾,total_recoveries,1
2020/2/9,青海,total_recoveries,3
2020/2/9,澳门,total_recoveries,1
2020/2/9,西藏,total_recoveries,0
2020/2/9,湖北,total_deaths,871
2020/2/9,广东,total_deaths,1
2020/2/9,河南,total_deaths,6
2020/2/9,浙江,total_deaths,0
2020/2/9,湖南,total_deaths,1
2020/2/9,安徽,total_deaths,3
2020/2/9,江西,total_deaths,1
2020/2/9,江苏,total_deaths,0
2020/2/9,重庆,total_deaths,2
2020/2/9,山东,total_deaths,1
2020/2/9,四川,total_deaths,1
2020/2/9,黑龙江,total_deaths,7
2020/2/9,北京,total_deaths,2
2020/2/9,上海,total_deaths,1
2020/2/9,福建,total_deaths,0
2020/2/9,河北,total_deaths,2
2020/2/9,陕西,total_deaths,0
2020/2/9,广西,total_deaths,1
2020/2/9,云南,total_deaths,0
2020/2/9,海南,total_deaths,3
2020/2/9,贵州,total_deaths,1
2020/2/9,山西,total_deaths,0
2020/2/9,辽宁,total_deaths,0
2020/2/9,天津,total_deaths,1
2020/2/9,甘肃,total_deaths,2
2020/2/9,吉林,total_deaths,1
2020/2/9,内蒙古,total_deaths,0
2020/2/9,新疆,total_deaths,0
2020/2/9,宁夏,total_deaths,0
2020/2/9,香港,total_deaths,1
2020/2/9,台湾,total_deaths,0
2020/2/9,青海,total_deaths,0
2020/2/9,澳门,total_deaths,0
2020/2/9,西藏,total_deaths,0
2020/2/10,湖北,total_confirmed,31728
2020/2/10,广东,total_confirmed,1177
2020/2/10,河南,total_confirmed,1105
2020/2/10,浙江,total_confirmed,1117
2020/2/10,湖南,total_confirmed,912
2020/2/10,安徽,total_confirmed,860
2020/2/10,江西,total_confirmed,804
2020/2/10,江苏,total_confirmed,515
2020/2/10,重庆,total_confirmed,486
2020/2/10,山东,total_confirmed,486
2020/2/10,四川,total_confirmed,417
2020/2/10,黑龙江,total_confirmed,360
2020/2/10,北京,total_confirmed,342
2020/2/10,上海,total_confirmed,302
2020/2/10,福建,total_confirmed,267
